,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,82.22269031781227,81.98076923076924,80.94490936224355,77.72216547497446,80.78474025974026,82.48295454545453,85.42045454545455,80.64724880382775,85.29077134986227,85.16833166833167,81.2715909090909,79.66897233201581,79.74456327985739,82.20506198347108,80.66922234392113,80.75
btm_forecast,81.68994002331652,80.7286169456713,80.78492517698493,78.3621548817277,79.45525924261514,81.4257692640478,85.11824098658933,80.17848000229831,81.86292309406376,81.38529567356473,81.80357407656582,80.2490352849244,80.15110659131817,81.13702114751514,80.81462142292536,79.76149767095393
btm_simulate,81.27161862527716,79.54895104895105,81.29089133369267,75.91011235955055,77.38636363636364,79.74204545454546,85.59423503325942,79.41267942583731,84.21384297520662,82.77222777222777,81.44886363636364,80.4901185770751,80.48663101604278,80.25413223140497,80.61555312157722,76.4659090909091
btm_std,11.89859441795421,10.98409711139641,10.60241475404423,11.14412159042781,11.89859441795421,10.98409711139641,10.60241475404423,11.14412159042781,11.89859441795421,10.98409711139641,10.60241475404423,11.14412159042781,11.89859441795421,10.98409711139641,10.60241475404423,11.14412159042781
btm_mae,6.075218230897364,6.193413969317247,5.344055314137912,5.750590924218835,6.075218230897364,6.193413969317247,5.344055314137912,5.750590924218835,6.075218230897364,6.193413969317247,5.344055314137912,5.750590924218835,6.075218230897364,6.193413969317247,5.344055314137912,5.750590924218835
btm_simulate_mae,8.321573132042445,7.864535563348619,7.326452110097909,8.170005717552886,8.321573132042445,7.864535563348619,7.326452110097909,8.170005717552886,8.321573132042445,7.864535563348619,7.326452110097909,8.170005717552886,8.321573132042445,7.864535563348619,7.326452110097909,8.170005717552886
mid_obs,80.33888888888889,80.73127798127798,79.02494651107578,76.84242910647406,79.19160997732426,79.32053571428573,83.66788617886179,79.07388262322473,84.53219696969695,84.39298796441653,80.69513888888889,81.00859213250517,78.75325241207595,80.78697691197691,78.36593995027731,76.51785714285714
mid_forecast,80.95393550575956,80.11273898775615,79.68295430770169,77.7978876949696,80.03673762042506,79.9819580168951,83.05741789725874,80.03029292687437,85.0042505800982,83.85632274513904,81.22077959832691,81.9232381994433,80.01175509469739,80.34539590975939,79.29962288204855,77.25988998867217
mid_simulate,79.54355400696865,77.4993894993895,79.18480938658156,74.53611556982344,77.29336734693877,78.5922619047619,83.31416957026713,78.53007518796991,86.16125541125541,84.2276295133438,80.60892857142856,80.74378881987579,78.47899159663865,78.18127705627705,78.97360872059667,74.60119047619048
mid_std,14.63285517702179,13.62687398445043,13.23305389126622,13.38561684914318,14.63285517702179,13.62687398445043,13.23305389126622,13.38561684914318,14.63285517702179,13.62687398445043,13.23305389126622,13.38561684914318,14.63285517702179,13.62687398445043,13.23305389126622,13.38561684914318
mid_mae,6.490638748692699,6.440249918970518,6.428332349297824,5.824264237048848,6.490638748692699,6.440249918970518,6.428332349297824,5.824264237048848,6.490638748692699,6.440249918970518,6.428332349297824,5.824264237048848,6.490638748692699,6.440249918970518,6.428332349297824,5.824264237048848
mid_simulate_mae,9.097232250300843,8.672931091328717,8.672103457287683,8.62874812818209,9.097232250300843,8.672931091328717,8.672103457287683,8.62874812818209,9.097232250300843,8.672931091328717,8.672103457287683,8.62874812818209,9.097232250300843,8.672931091328717,8.672103457287683,8.62874812818209
top_obs,79.00738966318235,81.12332112332113,80.86981109516977,78.02059925093633,78.55165816326532,78.54285714285713,85.23795005807202,80.6796679197995,83.99025974025973,83.71546310832025,80.39732142857143,79.99262422360248,77.19098972922502,81.27205086580086,79.80421686746989,78.66071428571429
top_forecast,80.67984171113072,80.63452825441468,81.66930968559625,78.8495880589248,80.01309253001702,79.9721391916275,82.80377408602511,81.27224317349886,85.1824859659393,83.89132240990081,79.98397726331439,81.27797034660482,79.45271931175425,81.14193986143384,80.40294362920083,78.84209837232318
top_simulate,80.15766550522649,78.52838827838829,82.44083828653412,78.09711075441412,78.6658163265306,79.86428571428569,84.8588850174216,81.46522556390978,86.57711038961038,84.82025117739404,81.54375000000002,82.17624223602486,78.73249299719886,79.62175324675323,79.78227194492254,74.9375
top_std,16.95674090828995,15.84105305473434,13.8362711362363,13.84026473752002,16.95674090828995,15.84105305473434,13.8362711362363,13.84026473752002,16.95674090828995,15.84105305473434,13.8362711362363,13.84026473752002,16.95674090828995,15.84105305473434,13.8362711362363,13.84026473752002
top_mae,8.192511583321362,8.163448023934208,8.03728281579382,7.633466801296346,8.192511583321362,8.163448023934208,8.03728281579382,7.633466801296346,8.192511583321362,8.163448023934208,8.03728281579382,7.633466801296346,8.192511583321362,8.163448023934208,8.03728281579382,7.633466801296346
top_simulate_mae,11.8633187209902,10.41974000282605,9.397418814620648,9.959119496855346,11.8633187209902,10.41974000282605,9.397418814620648,9.959119496855346,11.8633187209902,10.41974000282605,9.397418814620648,9.959119496855346,11.8633187209902,10.41974000282605,9.397418814620648,9.959119496855346
