,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,82.15188470066518,81.17443667443669,79.89224630359183,77.33483146067415,81.28106060606059,82.26212121212122,84.7459349593496,79.3755582137161,85.49862258953168,84.6973026973027,80.23806818181819,79.33646245059288,80.19786096256684,81.02548209366392,79.96166484118292,80.75
btm_forecast,82.10488675068858,81.45828115467702,80.47505039393599,77.30161521140109,81.0725586878789,81.74535486047918,85.23561237445162,79.76173789649488,84.86679643835903,83.7786668592638,81.1315487168052,79.77991035521735,80.1462593010615,81.49838844015578,80.15235996977525,80.51589740406384
btm_simulate,81.27161862527716,79.54895104895105,81.29089133369267,75.91011235955055,77.38636363636364,79.74204545454546,85.59423503325942,79.41267942583731,84.21384297520662,82.77222777222777,81.44886363636364,80.4901185770751,80.48663101604278,80.25413223140497,80.61555312157722,76.4659090909091
btm_std,11.46978342336854,10.84050610461391,10.1111917193304,10.69161593982846,11.46978342336854,10.84050610461391,10.1111917193304,10.69161593982846,11.46978342336854,10.84050610461391,10.1111917193304,10.69161593982846,11.46978342336854,10.84050610461391,10.1111917193304,10.69161593982846
btm_mae,3.209895021567759,3.72579673476897,3.765184747617806,3.249860879539284,3.209895021567759,3.72579673476897,3.765184747617806,3.249860879539284,3.209895021567759,3.72579673476897,3.765184747617806,3.249860879539284,3.209895021567759,3.72579673476897,3.765184747617806,3.249860879539284
btm_simulate_mae,7.51508587681873,7.511734556244942,7.253568959186445,7.632910234419668,7.51508587681873,7.511734556244942,7.253568959186445,7.632910234419668,7.51508587681873,7.511734556244942,7.253568959186445,7.632910234419668,7.51508587681873,7.511734556244942,7.253568959186445,7.632910234419668
mid_obs,80.39169570267131,80.33669108669108,78.0223500351262,76.63830925628679,79.26743197278911,78.75089285714286,82.67508710801394,77.97634711779449,85.363952020202,84.67315541601255,79.86821428571429,80.6978088336784,79.41690009337067,80.05627705627707,77.82706062344617,76.13690476190476
mid_forecast,80.50491766757943,80.29639912699606,78.59716815478998,76.42997153472491,80.03999830427624,78.62772180920555,83.31500558709156,78.7279579167378,85.54781657586366,84.15494509207399,80.33741224606831,81.07379601954425,79.19620847657504,80.1995074821241,78.1783632069433,77.21124683107648
mid_simulate,79.54355400696865,77.4993894993895,79.18480938658156,74.53611556982344,77.29336734693877,78.5922619047619,83.31416957026713,78.53007518796991,86.16125541125541,84.2276295133438,80.60892857142856,80.74378881987579,78.47899159663865,78.18127705627705,78.97360872059667,74.60119047619048
mid_std,14.42513794334506,13.25488680399466,12.31033132584908,12.80201455596636,14.42513794334506,13.25488680399466,12.31033132584908,12.80201455596636,14.42513794334506,13.25488680399466,12.31033132584908,12.80201455596636,14.42513794334506,13.25488680399466,12.31033132584908,12.80201455596636
mid_mae,3.412457370217034,4.411091770195298,4.609582554267469,3.609777069091797,3.412457370217034,4.411091770195298,4.609582554267469,3.609777069091797,3.412457370217034,4.411091770195298,4.609582554267469,3.609777069091797,3.412457370217034,4.411091770195298,4.609582554267469,3.609777069091797
mid_simulate_mae,8.146338318720991,8.376091564222127,8.16918177053768,8.22088948787062,8.146338318720991,8.376091564222127,8.16918177053768,8.22088948787062,8.146338318720991,8.376091564222127,8.16918177053768,8.22088948787062,8.146338318720991,8.376091564222127,8.16918177053768,8.22088948787062
top_obs,79.77845528455285,80.98092185592186,80.61635154061625,77.6565008025682,78.82036564625851,77.86568452380952,84.00246806039489,79.874686716792,84.56493506493506,83.57535321821037,79.54999999999998,78.73059006211179,78.4609010270775,81.00825216450217,79.20532128514057,79.58928571428571
top_forecast,79.70761374895582,80.61079947765056,80.80742014059891,77.67764996334218,79.64735154229766,78.25260359559739,84.13758607525445,80.85811742714475,85.38553812674114,83.94341870716642,79.79400230986731,80.22925245391657,77.96590655324171,80.88762740655378,79.56297283533722,78.83124845368522
top_simulate,80.15766550522649,78.52838827838829,82.44083828653412,78.09711075441412,78.6658163265306,79.86428571428569,84.8588850174216,81.46522556390978,86.57711038961038,84.82025117739404,81.54375000000002,82.17624223602486,78.73249299719886,79.62175324675323,79.78227194492254,74.9375
top_std,17.08799002887194,15.61019816467674,13.04045417594804,13.84923425039733,17.08799002887194,15.61019816467674,13.04045417594804,13.84923425039733,17.08799002887194,15.61019816467674,13.04045417594804,13.84923425039733,17.08799002887194,15.61019816467674,13.04045417594804,13.84923425039733
top_mae,4.278306350688333,5.298590981409478,5.228987425270051,4.821708119933068,4.278306350688333,5.298590981409478,5.228987425270051,4.821708119933068,4.278306350688333,5.298590981409478,5.228987425270051,4.821708119933068,4.278306350688333,5.298590981409478,5.228987425270051,4.821708119933068
top_simulate_mae,11.06530428055699,10.24355659177617,8.63397027284642,10.20925426774483,11.06530428055699,10.24355659177617,8.63397027284642,10.20925426774483,11.06530428055699,10.24355659177617,8.63397027284642,10.20925426774483,11.06530428055699,10.24355659177617,8.63397027284642,10.20925426774483
