,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,81.99589800443458,80.7534965034965,79.80802115465907,76.49722505958461,80.18587662337663,81.45170454545456,84.56365484109386,79.22216905901116,85.02475895316803,84.30969030969031,79.73636363636363,78.29545454545455,79.43101604278075,80.72055785123966,79.83981380065717,79.36363636363636
btm_forecast,81.50125119955736,80.74832772208262,80.19042729902526,77.01953573489946,79.91860077597879,81.14227885766464,85.01104135365284,79.4010486694044,83.50763934111792,82.54363152792642,81.03617198683997,79.47936795351534,79.6187471331972,80.91952887842477,79.89022897342208,79.6658899567344
btm_simulate,81.27161862527716,79.54895104895105,81.29089133369267,75.91011235955055,77.38636363636364,79.74204545454546,85.59423503325942,79.41267942583731,84.21384297520662,82.77222777222777,81.44886363636364,80.4901185770751,80.48663101604278,80.25413223140497,80.61555312157722,76.4659090909091
btm_std,11.38408522468902,10.99800409866937,10.38437540584282,10.74924618427771,11.38408522468902,10.99800409866937,10.38437540584282,10.74924618427771,11.38408522468902,10.99800409866937,10.38437540584282,10.74924618427771,11.38408522468902,10.99800409866937,10.38437540584282,10.74924618427771
btm_mae,4.191295959135464,4.593899582028549,4.663894317289913,4.255959471609335,4.191295959135464,4.593899582028549,4.663894317289913,4.255959471609335,4.191295959135464,4.593899582028549,4.663894317289913,4.255959471609335,4.191295959135464,4.593899582028549,4.663894317289913,4.255959471609335
btm_simulate_mae,6.924176785909637,7.023064472619368,6.9439655074104,7.028639222412807,6.924176785909637,7.023064472619368,6.9439655074104,7.028639222412807,6.924176785909637,7.023064472619368,6.9439655074104,7.028639222412807,6.924176785909637,7.023064472619368,6.9439655074104,7.028639222412807
mid_obs,79.9527293844367,80.2112332112332,77.81066426766613,75.94114499732477,78.0609410430839,78.4047619047619,82.40621370499419,77.64223057644111,84.77723665223665,84.22715855572999,79.57037698412697,80.06771911663216,78.58225957049486,79.91774891774892,77.6223752151463,75.38690476190476
mid_forecast,79.97663436561788,79.6251504103925,78.44468357541591,76.13349747185786,79.34069630564474,78.50177813938687,82.82749236945354,78.56892785332855,84.98273667318998,83.67248270063735,80.16510794276282,80.78815647978219,78.72875156990287,79.6562332859287,78.02123984043035,76.60806615012032
mid_simulate,79.54355400696865,77.4993894993895,79.18480938658156,74.53611556982344,77.29336734693877,78.5922619047619,83.31416957026713,78.53007518796991,86.16125541125541,84.2276295133438,80.60892857142856,80.74378881987579,78.47899159663865,78.18127705627705,78.97360872059667,74.60119047619048
mid_std,13.87247399970778,13.23208382908211,12.76008586619135,12.65392430987072,13.87247399970778,13.23208382908211,12.76008586619135,12.65392430987072,13.87247399970778,13.23208382908211,12.76008586619135,12.65392430987072,13.87247399970778,13.23208382908211,12.76008586619135,12.65392430987072
mid_mae,4.476201989423798,5.191036799723134,5.52805044576939,4.404779984987435,4.476201989423798,5.191036799723134,5.52805044576939,4.404779984987435,4.476201989423798,5.191036799723134,5.52805044576939,4.404779984987435,4.476201989423798,5.191036799723134,5.52805044576939,4.404779984987435
mid_simulate_mae,6.835350409718641,7.579892609862936,7.955660892154479,7.259748427672956,6.835350409718641,7.579892609862936,7.955660892154479,7.259748427672956,6.835350409718641,7.579892609862936,7.955660892154479,7.259748427672956,6.835350409718641,7.579892609862936,7.955660892154479,7.259748427672956
top_obs,78.9968931475029,80.95604395604394,80.29590250734441,77.18258426966293,78.0826955782313,78.03973214285715,84.07229965156795,79.28649749373434,83.9935064935065,83.31004709576136,79.59553571428572,78.46079192546584,77.60877684407096,80.8961038961039,79.0388697647734,77.78571428571429
top_forecast,79.36217910321331,80.01404983220083,80.63658089564457,77.40991024565353,79.22417747852754,78.27873717716761,83.27093693603624,80.49745361249249,85.01377411941428,83.60741448065549,79.3388227105141,80.08212175280411,77.72039195603016,80.40859803209057,79.30148964125193,78.17939826420375
top_simulate,80.15766550522649,78.52838827838829,82.44083828653412,78.09711075441412,78.6658163265306,79.86428571428569,84.8588850174216,81.46522556390978,86.57711038961038,84.82025117739404,81.54375000000002,82.17624223602486,78.73249299719886,79.62175324675323,79.78227194492254,74.9375
top_std,16.56393220639132,15.31971639278858,13.34984935227944,13.81658927123367,16.56393220639132,15.31971639278858,13.34984935227944,13.81658927123367,16.56393220639132,15.31971639278858,13.34984935227944,13.81658927123367,16.56393220639132,15.31971639278858,13.34984935227944,13.81658927123367
top_mae,5.598580583280892,6.296536117282581,6.486239915313453,5.917698145983783,5.598580583280892,6.296536117282581,6.486239915313453,5.917698145983783,5.598580583280892,6.296536117282581,6.486239915313453,5.917698145983783,5.598580583280892,6.296536117282581,6.486239915313453,5.917698145983783
top_simulate_mae,9.977032834794567,9.482301822806274,8.411083310165877,9.47902066486972,9.977032834794567,9.482301822806274,8.411083310165877,9.47902066486972,9.977032834794567,9.482301822806274,8.411083310165877,9.47902066486972,9.977032834794567,9.482301822806274,8.411083310165877,9.47902066486972
